"Mass.Feature","FinalBMIS","Orig_RSD","FinalRSD","runDate","type","SampID","replicate","Area.with.QC","MIS","Adjusted.Area","Run.Cmpd"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Poo","Day1and2Poo","Half5",NA,"Isethionic Acid, 13C2",NA,"180821_Poo_Day1and2Poo_Half5 GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Poo","Day1and2Poo","Half6",177700,"Isethionic Acid, 13C2",192241,"180821_Poo_Day1and2Poo_Half6 GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Poo","MesoScopeQC","1",NA,"Isethionic Acid, 13C2",NA,"180821_Poo_MesoScopeQC_1 GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Poo","MesoScopeQC","2",NA,"Isethionic Acid, 13C2",NA,"180821_Poo_MesoScopeQC_2 GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Poo","MesoScopeQC","3",NA,"Isethionic Acid, 13C2",NA,"180821_Poo_MesoScopeQC_3 GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Poo","MesoScopeQC","4",NA,"Isethionic Acid, 13C2",NA,"180821_Poo_MesoScopeQC_4 GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Poo","MesoScopeQC","5",NA,"Isethionic Acid, 13C2",NA,"180821_Poo_MesoScopeQC_5 GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Poo","MesoScopeQC","6",NA,"Isethionic Acid, 13C2",NA,"180821_Poo_MesoScopeQC_6 GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Smp","MS10C215m","A",NA,"Isethionic Acid, 13C2",NA,"180821_Smp_MS10C215m_A GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Smp","MS10C215m","B",NA,"Isethionic Acid, 13C2",NA,"180821_Smp_MS10C215m_B GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Smp","MS10C215m","C",NA,"Isethionic Acid, 13C2",NA,"180821_Smp_MS10C215m_C GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Smp","MS10C2175m","A",NA,"Isethionic Acid, 13C2",NA,"180821_Smp_MS10C2175m_A GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Smp","MS10C2175m","B",NA,"Isethionic Acid, 13C2",NA,"180821_Smp_MS10C2175m_B GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Smp","MS10C2175m","C",NA,"Isethionic Acid, 13C2",NA,"180821_Smp_MS10C2175m_C GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Smp","MS10C2DCM","A",NA,"Isethionic Acid, 13C2",NA,"180821_Smp_MS10C2DCM_A GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Smp","MS10C2DCM","B",NA,"Isethionic Acid, 13C2",NA,"180821_Smp_MS10C2DCM_B GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Smp","MS10C2DCM","C",NA,"Isethionic Acid, 13C2",NA,"180821_Smp_MS10C2DCM_C GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Smp","MS11C215m","A",91196,"Isethionic Acid, 13C2",67705.46,"180821_Smp_MS11C215m_A GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Smp","MS11C215m","B",NA,"Isethionic Acid, 13C2",NA,"180821_Smp_MS11C215m_B GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Smp","MS11C215m","C",NA,"Isethionic Acid, 13C2",NA,"180821_Smp_MS11C215m_C GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Smp","MS11C2175m","A",NA,"Isethionic Acid, 13C2",NA,"180821_Smp_MS11C2175m_A GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Smp","MS11C2175m","B",NA,"Isethionic Acid, 13C2",NA,"180821_Smp_MS11C2175m_B GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Smp","MS11C2175m","C",NA,"Isethionic Acid, 13C2",NA,"180821_Smp_MS11C2175m_C GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Smp","MS11C2DCM","A",NA,"Isethionic Acid, 13C2",NA,"180821_Smp_MS11C2DCM_A GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Smp","MS11C2DCM","B",NA,"Isethionic Acid, 13C2",NA,"180821_Smp_MS11C2DCM_B GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Smp","MS11C2DCM","C",NA,"Isethionic Acid, 13C2",NA,"180821_Smp_MS11C2DCM_C GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Smp","MS12C115m","A",NA,"Isethionic Acid, 13C2",NA,"180821_Smp_MS12C115m_A GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Smp","MS12C115m","B",NA,"Isethionic Acid, 13C2",NA,"180821_Smp_MS12C115m_B GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Smp","MS12C115m","C",94816,"Isethionic Acid, 13C2",85612.75,"180821_Smp_MS12C115m_C GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Smp","MS12C1175m","A",NA,"Isethionic Acid, 13C2",NA,"180821_Smp_MS12C1175m_A GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Smp","MS12C1175m","B",NA,"Isethionic Acid, 13C2",NA,"180821_Smp_MS12C1175m_B GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Smp","MS12C1175m","C",NA,"Isethionic Acid, 13C2",NA,"180821_Smp_MS12C1175m_C GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Smp","MS12C1DCM","A",50709,"Isethionic Acid, 13C2",128628.2,"180821_Smp_MS12C1DCM_A GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Smp","MS12C1DCM","B",139030,"Isethionic Acid, 13C2",128931.9,"180821_Smp_MS12C1DCM_B GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Smp","MS12C1DCM","C",116301,"Isethionic Acid, 13C2",108822.8,"180821_Smp_MS12C1DCM_C GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Smp","MS13C2175m","A",NA,"Isethionic Acid, 13C2",NA,"180821_Smp_MS13C2175m_A GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Smp","MS13C2175m","B",NA,"Isethionic Acid, 13C2",NA,"180821_Smp_MS13C2175m_B GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Smp","MS13C2175m","C",NA,"Isethionic Acid, 13C2",NA,"180821_Smp_MS13C2175m_C GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Smp","MS13C2DCM","A",NA,"Isethionic Acid, 13C2",NA,"180821_Smp_MS13C2DCM_A GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Smp","MS13C2DCM","B",NA,"Isethionic Acid, 13C2",NA,"180821_Smp_MS13C2DCM_B GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Smp","MS13C2DCM","C",NA,"Isethionic Acid, 13C2",NA,"180821_Smp_MS13C2DCM_C GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Smp","MS13C315m","A",NA,"Isethionic Acid, 13C2",NA,"180821_Smp_MS13C315m_A GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Smp","MS13C315m","B",NA,"Isethionic Acid, 13C2",NA,"180821_Smp_MS13C315m_B GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Smp","MS13C315m","C",NA,"Isethionic Acid, 13C2",NA,"180821_Smp_MS13C315m_C GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Smp","MS14C215m","A",NA,"Isethionic Acid, 13C2",NA,"180821_Smp_MS14C215m_A GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Smp","MS14C215m","B",67127,"Isethionic Acid, 13C2",82819.54,"180821_Smp_MS14C215m_B GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Smp","MS14C215m","C",NA,"Isethionic Acid, 13C2",NA,"180821_Smp_MS14C215m_C GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Smp","MS14C2175m","A",NA,"Isethionic Acid, 13C2",NA,"180821_Smp_MS14C2175m_A GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Smp","MS14C2175m","B",NA,"Isethionic Acid, 13C2",NA,"180821_Smp_MS14C2175m_B GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Smp","MS14C2175m","C",NA,"Isethionic Acid, 13C2",NA,"180821_Smp_MS14C2175m_C GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Smp","MS14C2DCM","A",157605,"Isethionic Acid, 13C2",394150.8,"180821_Smp_MS14C2DCM_A GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Smp","MS14C2DCM","B",NA,"Isethionic Acid, 13C2",NA,"180821_Smp_MS14C2DCM_B GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Smp","MS14C2DCM","C",NA,"Isethionic Acid, 13C2",NA,"180821_Smp_MS14C2DCM_C GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Smp","MS4C115m","A",48315,"Isethionic Acid, 13C2",94754.5,"180821_Smp_MS4C115m_A GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Smp","MS4C115m","B",NA,"Isethionic Acid, 13C2",NA,"180821_Smp_MS4C115m_B GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Smp","MS4C115m","C",NA,"Isethionic Acid, 13C2",NA,"180821_Smp_MS4C115m_C GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Smp","MS4C1175m","A",NA,"Isethionic Acid, 13C2",NA,"180821_Smp_MS4C1175m_A GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Smp","MS4C1175m","B",NA,"Isethionic Acid, 13C2",NA,"180821_Smp_MS4C1175m_B GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Smp","MS4C1175m","C",NA,"Isethionic Acid, 13C2",NA,"180821_Smp_MS4C1175m_C GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Smp","MS4C1DCM","A",NA,"Isethionic Acid, 13C2",NA,"180821_Smp_MS4C1DCM_A GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Smp","MS4C1DCM","B",NA,"Isethionic Acid, 13C2",NA,"180821_Smp_MS4C1DCM_B GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Smp","MS4C1DCM","C",NA,"Isethionic Acid, 13C2",NA,"180821_Smp_MS4C1DCM_C GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Smp","MS5C115m","A",NA,"Isethionic Acid, 13C2",NA,"180821_Smp_MS5C115m_A GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Smp","MS5C115m","B",NA,"Isethionic Acid, 13C2",NA,"180821_Smp_MS5C115m_B GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Smp","MS5C115m","C",NA,"Isethionic Acid, 13C2",NA,"180821_Smp_MS5C115m_C GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Smp","MS5C1175m","A",NA,"Isethionic Acid, 13C2",NA,"180821_Smp_MS5C1175m_A GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Smp","MS5C1175m","B",NA,"Isethionic Acid, 13C2",NA,"180821_Smp_MS5C1175m_B GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Smp","MS5C1175m","C",NA,"Isethionic Acid, 13C2",NA,"180821_Smp_MS5C1175m_C GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Smp","MS5C1DCM","A",NA,"Isethionic Acid, 13C2",NA,"180821_Smp_MS5C1DCM_A GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Smp","MS5C1DCM","B",NA,"Isethionic Acid, 13C2",NA,"180821_Smp_MS5C1DCM_B GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Smp","MS5C1DCM","C",56253,"Isethionic Acid, 13C2",30489.42,"180821_Smp_MS5C1DCM_C GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Smp","MS6C315m","A",NA,"Isethionic Acid, 13C2",NA,"180821_Smp_MS6C315m_A GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Smp","MS6C315m","B",NA,"Isethionic Acid, 13C2",NA,"180821_Smp_MS6C315m_B GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Smp","MS6C315m","C",NA,"Isethionic Acid, 13C2",NA,"180821_Smp_MS6C315m_C GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Smp","MS6C3175m","A",NA,"Isethionic Acid, 13C2",NA,"180821_Smp_MS6C3175m_A GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Smp","MS6C3175m","B",NA,"Isethionic Acid, 13C2",NA,"180821_Smp_MS6C3175m_B GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Smp","MS6C3175m","C",NA,"Isethionic Acid, 13C2",NA,"180821_Smp_MS6C3175m_C GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Smp","MS6C3DCM","A",NA,"Isethionic Acid, 13C2",NA,"180821_Smp_MS6C3DCM_A GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Smp","MS6C3DCM","B",NA,"Isethionic Acid, 13C2",NA,"180821_Smp_MS6C3DCM_B GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Smp","MS6C3DCM","C",NA,"Isethionic Acid, 13C2",NA,"180821_Smp_MS6C3DCM_C GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Smp","MS7C115m","A",NA,"Isethionic Acid, 13C2",NA,"180821_Smp_MS7C115m_A GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Smp","MS7C115m","B",NA,"Isethionic Acid, 13C2",NA,"180821_Smp_MS7C115m_B GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Smp","MS7C115m","C",NA,"Isethionic Acid, 13C2",NA,"180821_Smp_MS7C115m_C GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Smp","MS7C1175m","A",NA,"Isethionic Acid, 13C2",NA,"180821_Smp_MS7C1175m_A GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Smp","MS7C1175m","B",NA,"Isethionic Acid, 13C2",NA,"180821_Smp_MS7C1175m_B GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Smp","MS7C1175m","C",NA,"Isethionic Acid, 13C2",NA,"180821_Smp_MS7C1175m_C GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Smp","MS7C1DCM","A",NA,"Isethionic Acid, 13C2",NA,"180821_Smp_MS7C1DCM_A GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Smp","MS7C1DCM","B",NA,"Isethionic Acid, 13C2",NA,"180821_Smp_MS7C1DCM_B GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Smp","MS7C1DCM","C",NA,"Isethionic Acid, 13C2",NA,"180821_Smp_MS7C1DCM_C GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Smp","MS8C115m","A",NA,"Isethionic Acid, 13C2",NA,"180821_Smp_MS8C115m_A GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Smp","MS8C115m","B",NA,"Isethionic Acid, 13C2",NA,"180821_Smp_MS8C115m_B GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Smp","MS8C115m","C",NA,"Isethionic Acid, 13C2",NA,"180821_Smp_MS8C115m_C GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Smp","MS8C1175m","A",NA,"Isethionic Acid, 13C2",NA,"180821_Smp_MS8C1175m_A GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Smp","MS8C1175m","B",NA,"Isethionic Acid, 13C2",NA,"180821_Smp_MS8C1175m_B GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Smp","MS8C1175m","C",NA,"Isethionic Acid, 13C2",NA,"180821_Smp_MS8C1175m_C GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Smp","MS8C1DCM","A",NA,"Isethionic Acid, 13C2",NA,"180821_Smp_MS8C1DCM_A GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Smp","MS8C1DCM","B",NA,"Isethionic Acid, 13C2",NA,"180821_Smp_MS8C1DCM_B GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Smp","MS8C1DCM","C",NA,"Isethionic Acid, 13C2",NA,"180821_Smp_MS8C1DCM_C GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Smp","MS9C215m","A",NA,"Isethionic Acid, 13C2",NA,"180821_Smp_MS9C215m_A GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Smp","MS9C215m","B",NA,"Isethionic Acid, 13C2",NA,"180821_Smp_MS9C215m_B GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Smp","MS9C215m","C",NA,"Isethionic Acid, 13C2",NA,"180821_Smp_MS9C215m_C GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Smp","MS9C2175m","A",NA,"Isethionic Acid, 13C2",NA,"180821_Smp_MS9C2175m_A GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Smp","MS9C2175m","B",NA,"Isethionic Acid, 13C2",NA,"180821_Smp_MS9C2175m_B GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Smp","MS9C2175m","C",NA,"Isethionic Acid, 13C2",NA,"180821_Smp_MS9C2175m_C GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Smp","MS9C2DCM","A",NA,"Isethionic Acid, 13C2",NA,"180821_Smp_MS9C2DCM_A GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Smp","MS9C2DCM","B",NA,"Isethionic Acid, 13C2",NA,"180821_Smp_MS9C2DCM_B GMP"
"GMP","Isethionic Acid, 13C2",1.076132,0.3933975,"180821","Smp","MS9C2DCM","C",NA,"Isethionic Acid, 13C2",NA,"180821_Smp_MS9C2DCM_C GMP"
"Gonyol","Inj_vol",0.3818118,0.3818118,"180821","Poo","Day1and2Poo","Full1",46336688,"Inj_vol",45148568,"180821_Poo_Day1and2Poo_Full1 Gonyol"
"Gonyol","Inj_vol",0.3818118,0.3818118,"180821","Poo","Day1and2Poo","Full2",24381820,"Inj_vol",23756645,"180821_Poo_Day1and2Poo_Full2 Gonyol"
"Gonyol","Inj_vol",0.3818118,0.3818118,"180821","Poo","Day1and2Poo","Full3",31028178,"Inj_vol",30232584,"180821_Poo_Day1and2Poo_Full3 Gonyol"
"Gonyol","Inj_vol",0.3818118,0.3818118,"180821","Poo","Day1and2Poo","Full4",28221194,"Inj_vol",27497574,"180821_Poo_Day1and2Poo_Full4 Gonyol"
"Gonyol","Inj_vol",0.3818118,0.3818118,"180821","Poo","Day1and2Poo","Full5",28717800,"Inj_vol",27981446,"180821_Poo_Day1and2Poo_Full5 Gonyol"
"Gonyol","Inj_vol",0.3818118,0.3818118,"180821","Poo","Day1and2Poo","Full6",30999600,"Inj_vol",30204738,"180821_Poo_Day1and2Poo_Full6 Gonyol"
"Gonyol","Inj_vol",0.3818118,0.3818118,"180821","Poo","Day1and2Poo","Half1",48874608,"Inj_vol",95242826,"180821_Poo_Day1and2Poo_Half1 Gonyol"
"Gonyol","Inj_vol",0.3818118,0.3818118,"180821","Poo","Day1and2Poo","Half2",36095188,"Inj_vol",70339341,"180821_Poo_Day1and2Poo_Half2 Gonyol"
"Gonyol","Inj_vol",0.3818118,0.3818118,"180821","Poo","Day1and2Poo","Half3",53837500,"Inj_vol",104914103,"180821_Poo_Day1and2Poo_Half3 Gonyol"
"Gonyol","Inj_vol",0.3818118,0.3818118,"180821","Poo","Day1and2Poo","Half4",65596808,"Inj_vol",127829677,"180821_Poo_Day1and2Poo_Half4 Gonyol"
"Gonyol","Inj_vol",0.3818118,0.3818118,"180821","Poo","Day1and2Poo","Half5",74255288,"Inj_vol",144702613,"180821_Poo_Day1and2Poo_Half5 Gonyol"
"Gonyol","Inj_vol",0.3818118,0.3818118,"180821","Poo","Day1and2Poo","Half6",76746192,"Inj_vol",149556682,"180821_Poo_Day1and2Poo_Half6 Gonyol"
"Gonyol","Inj_vol",0.3818118,0.3818118,"180821","Poo","MesoScopeQC","1",35875180,"Inj_vol",34955304,"180821_Poo_MesoScopeQC_1 Gonyol"
"Gonyol","Inj_vol",0.3818118,0.3818118,"180821","Poo","MesoScopeQC","2",46171744,"Inj_vol",44987853,"180821_Poo_MesoScopeQC_2 Gonyol"
"Gonyol","Inj_vol",0.3818118,0.3818118,"180821","Poo","MesoScopeQC","3",46474332,"Inj_vol",45282682,"180821_Poo_MesoScopeQC_3 Gonyol"
"Gonyol","Inj_vol",0.3818118,0.3818118,"180821","Poo","MesoScopeQC","4",42709904,"Inj_vol",41614778,"180821_Poo_MesoScopeQC_4 Gonyol"
"Gonyol","Inj_vol",0.3818118,0.3818118,"180821","Poo","MesoScopeQC","5",45665540,"Inj_vol",44494629,"180821_Poo_MesoScopeQC_5 Gonyol"
"Gonyol","Inj_vol",0.3818118,0.3818118,"180821","Poo","MesoScopeQC","6",44983508,"Inj_vol",43830085,"180821_Poo_MesoScopeQC_6 Gonyol"
"Gonyol","Inj_vol",0.3818118,0.3818118,"180821","Smp","MS10C215m","A",35784108,"Inj_vol",34866567,"180821_Smp_MS10C215m_A Gonyol"
"Gonyol","Inj_vol",0.3818118,0.3818118,"180821","Smp","MS10C215m","B",128329648,"Inj_vol",125039144,"180821_Smp_MS10C215m_B Gonyol"
"Gonyol","Inj_vol",0.3818118,0.3818118,"180821","Smp","MS10C215m","C",67865464,"Inj_vol",66125324,"180821_Smp_MS10C215m_C Gonyol"
"Gonyol","Inj_vol",0.3818118,0.3818118,"180821","Smp","MS10C2175m","A",4156964,"Inj_vol",4050375,"180821_Smp_MS10C2175m_A Gonyol"
"Gonyol","Inj_vol",0.3818118,0.3818118,"180821","Smp","MS10C2175m","B",4850935,"Inj_vol",4726552,"180821_Smp_MS10C2175m_B Gonyol"
"Gonyol","Inj_vol",0.3818118,0.3818118,"180821","Smp","MS10C2175m","C",3640171,"Inj_vol",3546833,"180821_Smp_MS10C2175m_C Gonyol"
"Gonyol","Inj_vol",0.3818118,0.3818118,"180821","Smp","MS10C2DCM","A",31885766,"Inj_vol",31068182,"180821_Smp_MS10C2DCM_A Gonyol"
"Gonyol","Inj_vol",0.3818118,0.3818118,"180821","Smp","MS10C2DCM","B",104560312,"Inj_vol",101879278,"180821_Smp_MS10C2DCM_B Gonyol"
"Gonyol","Inj_vol",0.3818118,0.3818118,"180821","Smp","MS10C2DCM","C",42382348,"Inj_vol",41295621,"180821_Smp_MS10C2DCM_C Gonyol"
"Gonyol","Inj_vol",0.3818118,0.3818118,"180821","Smp","MS11C215m","A",118174384,"Inj_vol",115144272,"180821_Smp_MS11C215m_A Gonyol"
"Gonyol","Inj_vol",0.3818118,0.3818118,"180821","Smp","MS11C215m","B",59388208,"Inj_vol",57865433,"180821_Smp_MS11C215m_B Gonyol"
"Gonyol","Inj_vol",0.3818118,0.3818118,"180821","Smp","MS11C215m","C",76557792,"Inj_vol",74594772,"180821_Smp_MS11C215m_C Gonyol"
"Gonyol","Inj_vol",0.3818118,0.3818118,"180821","Smp","MS11C2175m","A",2224386,"Inj_vol",2167350,"180821_Smp_MS11C2175m_A Gonyol"
"Gonyol","Inj_vol",0.3818118,0.3818118,"180821","Smp","MS11C2175m","B",3115994,"Inj_vol",3036097,"180821_Smp_MS11C2175m_B Gonyol"
"Gonyol","Inj_vol",0.3818118,0.3818118,"180821","Smp","MS11C2175m","C",4343948,"Inj_vol",4232565,"180821_Smp_MS11C2175m_C Gonyol"
"Gonyol","Inj_vol",0.3818118,0.3818118,"180821","Smp","MS11C2DCM","A",18960180,"Inj_vol",18474022,"180821_Smp_MS11C2DCM_A Gonyol"
"Gonyol","Inj_vol",0.3818118,0.3818118,"180821","Smp","MS11C2DCM","B",15036743,"Inj_vol",14651185,"180821_Smp_MS11C2DCM_B Gonyol"
"Gonyol","Inj_vol",0.3818118,0.3818118,"180821","Smp","MS11C2DCM","C",48073412,"Inj_vol",46840760,"180821_Smp_MS11C2DCM_C Gonyol"
"Gonyol","Inj_vol",0.3818118,0.3818118,"180821","Smp","MS12C115m","A",46071088,"Inj_vol",44889778,"180821_Smp_MS12C115m_A Gonyol"
"Gonyol","Inj_vol",0.3818118,0.3818118,"180821","Smp","MS12C115m","B",79938048,"Inj_vol",77888354,"180821_Smp_MS12C115m_B Gonyol"
"Gonyol","Inj_vol",0.3818118,0.3818118,"180821","Smp","MS12C115m","C",110338504,"Inj_vol",107509312,"180821_Smp_MS12C115m_C Gonyol"
"Gonyol","Inj_vol",0.3818118,0.3818118,"180821","Smp","MS12C1175m","A",1359919,"Inj_vol",1325049,"180821_Smp_MS12C1175m_A Gonyol"
"Gonyol","Inj_vol",0.3818118,0.3818118,"180821","Smp","MS12C1175m","B",3562912,"Inj_vol",3471555,"180821_Smp_MS12C1175m_B Gonyol"
"Gonyol","Inj_vol",0.3818118,0.3818118,"180821","Smp","MS12C1175m","C",3913950,"Inj_vol",3813592,"180821_Smp_MS12C1175m_C Gonyol"
"Gonyol","Inj_vol",0.3818118,0.3818118,"180821","Smp","MS12C1DCM","A",41782696,"Inj_vol",40711345,"180821_Smp_MS12C1DCM_A Gonyol"
"Gonyol","Inj_vol",0.3818118,0.3818118,"180821","Smp","MS12C1DCM","B",129812464,"Inj_vol",126483939,"180821_Smp_MS12C1DCM_B Gonyol"
"Gonyol","Inj_vol",0.3818118,0.3818118,"180821","Smp","MS12C1DCM","C",95346976,"Inj_vol",92902182,"180821_Smp_MS12C1DCM_C Gonyol"
"Gonyol","Inj_vol",0.3818118,0.3818118,"180821","Smp","MS13C2175m","A",2396839,"Inj_vol",2335382,"180821_Smp_MS13C2175m_A Gonyol"
"Gonyol","Inj_vol",0.3818118,0.3818118,"180821","Smp","MS13C2175m","B",3843763,"Inj_vol",3745205,"180821_Smp_MS13C2175m_B Gonyol"
"Gonyol","Inj_vol",0.3818118,0.3818118,"180821","Smp","MS13C2175m","C",3149735,"Inj_vol",3068973,"180821_Smp_MS13C2175m_C Gonyol"
