"Mass.Feature","FinalBMIS","Orig_RSD","FinalRSD","runDate","type","SampID","replicate","Area.with.QC","MIS","Adjusted.Area","Run.Cmpd"
"3 Indolepropionic Acid","Inj_vol",0.35695656501026,0.35695656501026,"180905","Poo","Day1and2Poo","Half5",1641,"Inj_vol",3197.84615384615,"180905_Poo_Day1and2Poo_Half5 3 Indolepropionic Acid"
"3 Indolepropionic Acid","Inj_vol",0.35695656501026,0.35695656501026,"180905","Poo","Day1and2Poo","Half6",1281,"Inj_vol",2496.30769230769,"180905_Poo_Day1and2Poo_Half6 3 Indolepropionic Acid"
"3 Indolepropionic Acid","Inj_vol",0.35695656501026,0.35695656501026,"180905","Poo","Day1Poo","DDApos20",3666,"Inj_vol",NA,"180905_Poo_Day1Poo_DDApos20 3 Indolepropionic Acid"
"3 Indolepropionic Acid","Inj_vol",0.35695656501026,0.35695656501026,"180905","Poo","Day1Poo","DDApos35",3604,"Inj_vol",NA,"180905_Poo_Day1Poo_DDApos35 3 Indolepropionic Acid"
"3 Indolepropionic Acid","Inj_vol",0.35695656501026,0.35695656501026,"180905","Poo","Day1Poo","DDApos50",NA,"Inj_vol",NA,"180905_Poo_Day1Poo_DDApos50 3 Indolepropionic Acid"
"3 Indolepropionic Acid","Inj_vol",0.35695656501026,0.35695656501026,"180905","Poo","MesoScopeQC","1",2388,"Inj_vol",2326.76923076923,"180905_Poo_MesoScopeQC_1 3 Indolepropionic Acid"
"3 Indolepropionic Acid","Inj_vol",0.35695656501026,0.35695656501026,"180905","Poo","MesoScopeQC","2",1992,"Inj_vol",1940.92307692308,"180905_Poo_MesoScopeQC_2 3 Indolepropionic Acid"
"3 Indolepropionic Acid","Inj_vol",0.35695656501026,0.35695656501026,"180905","Poo","MesoScopeQC","3",1734,"Inj_vol",1689.53846153846,"180905_Poo_MesoScopeQC_3 3 Indolepropionic Acid"
"3 Indolepropionic Acid","Inj_vol",0.35695656501026,0.35695656501026,"180905","Poo","MesoScopeQC","4",2304,"Inj_vol",2244.92307692308,"180905_Poo_MesoScopeQC_4 3 Indolepropionic Acid"
"3 Indolepropionic Acid","Inj_vol",0.35695656501026,0.35695656501026,"180905","Poo","MesoScopeQC","5",1529,"Inj_vol",1489.79487179487,"180905_Poo_MesoScopeQC_5 3 Indolepropionic Acid"
"3 Indolepropionic Acid","Inj_vol",0.35695656501026,0.35695656501026,"180905","Poo","MesoScopeQC","6",1697,"Inj_vol",1653.48717948718,"180905_Poo_MesoScopeQC_6 3 Indolepropionic Acid"
"3 Indolepropionic Acid","Inj_vol",0.35695656501026,0.35695656501026,"180905","Smp","MS10C215m","A",1654,"Inj_vol",1611.58974358974,"180905_Smp_MS10C215m_A 3 Indolepropionic Acid"
"3 Indolepropionic Acid","Inj_vol",0.35695656501026,0.35695656501026,"180905","Smp","MS10C215m","B",4343,"Inj_vol",4231.64102564103,"180905_Smp_MS10C215m_B 3 Indolepropionic Acid"
"3 Indolepropionic Acid","Inj_vol",0.35695656501026,0.35695656501026,"180905","Smp","MS10C215m","C",3093,"Inj_vol",3013.69230769231,"180905_Smp_MS10C215m_C 3 Indolepropionic Acid"
"3 Indolepropionic Acid","Inj_vol",0.35695656501026,0.35695656501026,"180905","Smp","MS10C2175m","A",1418,"Inj_vol",1381.64102564103,"180905_Smp_MS10C2175m_A 3 Indolepropionic Acid"
"3 Indolepropionic Acid","Inj_vol",0.35695656501026,0.35695656501026,"180905","Smp","MS10C2175m","B",1478,"Inj_vol",1440.10256410256,"180905_Smp_MS10C2175m_B 3 Indolepropionic Acid"
"3 Indolepropionic Acid","Inj_vol",0.35695656501026,0.35695656501026,"180905","Smp","MS10C2175m","C",3356,"Inj_vol",3269.94871794872,"180905_Smp_MS10C2175m_C 3 Indolepropionic Acid"
"3 Indolepropionic Acid","Inj_vol",0.35695656501026,0.35695656501026,"180905","Smp","MS10C2DCM","A",1663,"Inj_vol",1620.35897435897,"180905_Smp_MS10C2DCM_A 3 Indolepropionic Acid"
"3 Indolepropionic Acid","Inj_vol",0.35695656501026,0.35695656501026,"180905","Smp","MS10C2DCM","B",1421,"Inj_vol",1384.5641025641,"180905_Smp_MS10C2DCM_B 3 Indolepropionic Acid"
"3 Indolepropionic Acid","Inj_vol",0.35695656501026,0.35695656501026,"180905","Smp","MS10C2DCM","C",1368,"Inj_vol",1332.92307692308,"180905_Smp_MS10C2DCM_C 3 Indolepropionic Acid"
